"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2018-05-18","2018","05","18","","16.9","","8.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","11","","46",""
"2018-05-19","2018","05","19","","15.2","","10.4","","12.8","","5.2","","0.0","","10.8","","0.0","","10.8","","","","10","","37",""
"2018-05-20","2018","05","20","","19.1","","6.7","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","","","34","","41",""
"2018-05-21","2018","05","21","","23.5","","5.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-05-22","2018","05","22","","17.9","","10.6","","14.3","","3.7","","0.0","","0.6","","0.0","","0.6","","","","33","","35",""
"2018-05-23","2018","05","23","","24.2","","10.4","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","32","","43",""
"2018-05-24","2018","05","24","","28.9","","10.4","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","28","","35",""
"2018-05-25","2018","05","25","","30.9","","17.9","","24.4","","0.0","","6.4","","0.0","","0.0","","0.0","","","","21","","44",""
"2018-05-26","2018","05","26","","28.2","","16.0","","22.1","","0.0","","4.1","","3.0","","0.0","","3.0","","","","0","","48",""
"2018-05-27","2018","05","27","","28.1","","14.7","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","15","","32",""
